Time since System Start [us];Week time [milliseconds since start of GPS week];Humidity [%];Groundspeed [m/s];Airspeed [m/s];Temperature [deg C];Airpressure [kPas];Longitude;Latitude;Flight Height [m];Roll [deg];Pitch [deg];Yaw [deg];Ground course [deg];Energie [m];GyroX [rad/s];GyroY [rad/s];GyroZ [rad/s];AcceX [m/s/s];AcceY [m/s/s];AcceZ [m/s/s]
199847647;254914800;20;0;0.0220617;32.1;96099.87;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.02;48.34934;-0.539975192731575;0.002661084;0.002511079;0.002810903;1.298721;-0.9437864;-9.695789
200047603;254915000;20;0.001;0.0220617;32.1;96103.6;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.02;142.5198;-0.539975192731575;0.003181768;0.002619423;0.002880431;1.301649;-0.8946862;-9.655847
200247881;254915200;20;0;0.0220617;32.1;96099.5;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.02;90.09732;-0.539975192731575;0.003042211;0.002580895;0.003081402;1.312323;-0.9241915;-9.684607
200448159;254915400;20;0;0.0220617;32.1;96099.8;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.02;262.2176;-0.539975192731575;0.002746865;0.002596221;0.002942409;1.337011;-0.9249381;-9.716452
200647999;254915600;20;0;0.0220617;32.1;96101.11;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;267.2665;-0.539975192731575;0.003594934;0.002435032;0.002784601;1.307874;-0.8653737;-9.675276
200847758;254915800;20;0.001;0.0220617;32.1;96101.32;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;318.7618;-0.539975192731575;0.003482805;0.002493866;0.0029872;1.303748;-0.9262995;-9.668842
201047763;254916000;20;0;0.0220617;32.1;96099.31;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;261.0969;-0.539975192731575;0.003454362;0.002507795;0.002830737;1.333989;-0.8699842;-9.710827
201247505;254916200;20;0;0.0220617;32.1;96102.99;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;57.87654;-0.539975192731575;0.003372578;0.002254879;0.002904943;1.328659;-0.895411;-9.720538
201447601;254916400;20;0.001;0.0220617;32.11;96103.05;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;321.2462;-0.539975192731575;0.003738544;0.002717165;0.003049341;1.325834;-0.8991567;-9.797542
201647519;254916600;20;0.001;0.0220617;32.1;96101.32;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;328.2861;-0.539975192731575;0.003522254;0.002569505;0.003254016;1.301545;-0.9042776;-9.686743
201847668;254916800;20;0.001;0.0220617;32.1;96102.57;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;345.3206;-0.539975192731575;0.003509928;0.002571613;0.003066464;1.31246;-0.958223;-9.730089
202048065;254917000;20;0;0.0220617;32.1;96102.09;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;215.3136;-0.539975192731575;0.003257446;0.00261122;0.002937714;1.341213;-0.8832312;-9.694181
202247671;254917200;20;0;0.0220617;32.1;96101.6;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;196.1287;-0.539975192731575;0.003764569;0.002450127;0.003131106;1.316059;-0.8876532;-9.699622
202447636;254917400;20;0.001;0.0220617;32.11;96103.48;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;349.2834;-0.539975192731575;0.003748184;0.00273252;0.002983363;1.318726;-0.8970754;-9.731468
202647429;254917600;20;0.001;0.0220617;32.1;96101.81;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;328.2005;-0.539975192731575;0.003582538;0.002555668;0.0029677;1.335865;-0.9628221;-9.71907
202847435;254917800;20;0.001;0.0220617;32.11;96103.76;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;334.5698;-0.539975192731575;0.003123028;0.002390461;0.003032601;1.316842;-0.9013031;-9.71606
203047858;254918000;20;0;0.0220617;32.11;96103.05;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;26.37962;-0.539975192731575;0.00370652;0.002696439;0.002976294;1.326192;-0.9025514;-9.696746
203247507;254918200;20;0;0.0220617;32.11;96102.78;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;51.069;-0.539975192731575;0.003053517;0.002679585;0.002941428;1.307185;-0.8777946;-9.646045
203448024;254918400;20;0;0.0220617;32.11;96102.63;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;330.2401;-0.539975192731575;0.00336259;0.002645346;0.002934739;1.317977;-0.9129395;-9.687274
203647889;254918600;20;0;0.0220617;32.1;96099.55;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;256.1575;-0.539975192731575;0.003450863;0.002459173;0.00284553;1.297094;-0.8905798;-9.661658
203848252;254918800;20;0.001;0.0220617;32.1;96101.51;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;346.7893;-0.539975192731575;0.002472829;0.002579453;0.002828743;1.303832;-0.8204883;-9.761923
204047714;254919000;20;0.001;0.0220617;32.11;96103.6;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;350.4476;-0.539975192731575;0.002954083;0.00222228;0.003059443;1.304388;-0.9158105;-9.721274
204248245;254919200;20;0.002;0.0220617;32.11;96102.09;8.2573929;47.3423851;-0.54000000000002;5.3;7.7;241.01;321.9977;-0.539975192731575;0.004058752;0.002526335;0.003042778;1.316026;-0.8276159;-9.669684
204447391;254919400;20;0.001;0.0220617;32.1;96101.32;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;311.1071;-0.539975192731575;0.003473223;0.002643731;0.003144895;1.307523;-0.9014597;-9.692663
204647316;254919600;20;0.001;0.0220617;32.1;96101.05;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;116.717;-0.539975192731575;0.003995731;0.002666468;0.002923194;1.334709;-0.9057603;-9.764132
204847430;254919800;20;0.001;0.0220617;32.1;96099.44;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;136.5399;-0.539975192731575;0.003545598;0.002639303;0.00309134;1.307746;-0.8907387;-9.68819
205047400;254920000;20;0;0.0220617;32.1;96099.59;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;121.593;-0.539975192731575;0.00324474;0.002575996;0.003007351;1.329975;-0.8607832;-9.673384
205247717;254920200;20;0.001;0.0220617;32.11;96102.24;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;315.7809;-0.539975192731575;0.003514254;0.002585001;0.002872692;1.318564;-0.916143;-9.703881
205447572;254920400;20;0.001;0.0220617;32.11;96102.72;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;301.6732;-0.539975192731575;0.003698266;0.002518111;0.003034113;1.323746;-0.9043112;-9.720664
205647946;254920600;20;0.001;0.0220617;32.11;96102.51;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;323.7869;-0.539975192731575;0.003159713;0.002506968;0.002840253;1.317485;-0.8384663;-9.74602
205847412;254920800;20;0.002;0.0220617;32.11;96101.99;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;345.3965;-0.539975192731575;0.003992477;0.002118802;0.00298542;1.321289;-0.841213;-9.801107
206048143;254921000;20;0.002;0.0220617;32.1;96099.44;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;345.5963;-0.539975192731575;0.00358966;0.002296307;0.00302722;1.346041;-0.9117957;-9.808453
206248298;254921200;20;0;0.0220617;32.1;96099.93;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;307.9021;-0.539975192731575;0.003749554;0.002370997;0.003103129;1.318289;-0.8935595;-9.717965
206447672;254921400;20;0.001;0.0220617;32.11;96101.51;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;164.859;-0.539975192731575;0.005014851;0.002283706;0.003020291;1.341897;-0.8535614;-9.7934
206647434;254921600;20;0.001;0.0220617;32.11;96103.34;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;143.4066;-0.539975192731575;0.003290365;0.002476032;0.003083427;1.337697;-0.9416977;-9.676819
206847336;254921800;20;0.001;0.0220617;32.1;96099.44;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;132.5575;-0.539975192731575;0.003767496;0.002876564;0.002985762;1.309019;-0.8642112;-9.695917
207048159;254922000;20;0.001;0.0220617;32.1;96099.29;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;131.5518;-0.539975192731575;0.0036949;0.002500361;0.003110695;1.315587;-0.8439406;-9.724433
207248099;254922200;20;0.001;0.0220617;32.1;96099.98;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;159.767;-0.539975192731575;0.00316835;0.002643734;0.003186899;1.318259;-0.8337903;-9.693655
207447416;254922400;20;0;0.0220617;32.1;96099.5;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241.01;331.5515;-0.539975192731575;0.004185625;0.00214198;0.002975351;1.306043;-0.963218;-9.819572
207647370;254922600;20;0.001;0.0220617;32.1;96099.38;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;333.376;-0.539975192731575;0.00353371;0.00251407;0.003023109;1.29886;-0.8595844;-9.758066
207847437;254922800;20;0;0.0220617;32.11;96102.91;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;239.4035;-0.539975192731575;0.003709198;0.002484682;0.003080664;1.336444;-0.8610804;-9.700451
208048275;254923000;20;0;0.0220617;32.11;96103.81;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;259.896;-0.539975192731575;0.003477359;0.002593205;0.00298687;1.339957;-0.9179652;-9.733091
208247906;254923200;20;0;0.0220617;32.11;96102.51;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;84.74316;-0.539975192731575;0.003368233;0.002580797;0.003102697;1.291409;-0.9652942;-9.661008
208448194;254923400;20;0.001;0.0220617;32.11;96100.41;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;132.6706;-0.539975192731575;0.003573219;0.002515741;0.003113341;1.346148;-0.857908;-9.729886
208647525;254923600;20;0;0.0220617;32.11;96103.05;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;63.02773;-0.539975192731575;0.004170356;0.002426;0.003083507;1.323824;-0.8475536;-9.786817
208847527;254923800;20;0.001;0.0220617;32.11;96100.96;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;327.4694;-0.539975192731575;0.003668776;0.002357269;0.003077358;1.338498;-0.8674321;-9.706879
209047410;254924000;20;0;0.0220617;32.11;96103.05;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;278.7644;-0.539975192731575;0.003306135;0.002657728;0.003200928;1.310908;-0.8911265;-9.696134
209247867;254924200;20;0;0.0220617;32.11;96100.69;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;48.03847;-0.539975192731575;0.003790441;0.002604924;0.003102109;1.313043;-0.8872021;-9.713851
209448165;254924400;20;0;0.0220617;32.11;96102.42;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;26.76534;-0.539975192731575;0.003556589;0.002623479;0.00330924;1.331631;-0.9428874;-9.763473
209647342;254924600;20;0.001;0.0220617;32.11;96101.39;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;120.4929;-0.539975192731575;0.004603785;0.002539679;0.003285903;1.364998;-0.8194647;-9.79223
209847318;254924800;20;0.001;0.0220617;32.11;96100.54;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;162.8652;-0.539975192731575;0.003665689;0.002583867;0.002921726;1.314221;-0.9621757;-9.72495
210048059;254925000;20;0;0.0220617;32.11;96102.91;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;210.9552;-0.539975192731575;0.003657864;0.002574034;0.002959961;1.28803;-0.9013333;-9.760424
210247667;254925200;20;0.001;0.0220617;32.11;96099.55;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;348.6058;-0.539975192731575;0.003859342;0.002589752;0.003248617;1.305574;-0.9576719;-9.693966
210447435;254925400;20;0;0.0220617;32.11;96103.34;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;311.1896;-0.539975192731575;0.003734297;0.002375515;0.00321883;1.309675;-0.8478831;-9.738425
210648081;254925600;20;0;0.0220617;32.11;96102.02;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;326.166;-0.539975192731575;0.003683004;0.00269436;0.003144877;1.323077;-0.9234866;-9.657763
210848137;254925800;20;0;0.0220617;32.11;96101.81;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;45.03393;-0.539975192731575;0.003472986;0.00233727;0.003142269;1.32854;-0.9886507;-9.720405
211047827;254926000;20;0.001;0.0220617;32.11;96100.84;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;159.1519;-0.539975192731575;0.004101084;0.002674761;0.003206062;1.317734;-0.8969781;-9.704174
211247621;254926200;20;0;0.0220617;32.11;96102.7;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;223.5965;-0.539975192731575;0.003343815;0.002453662;0.003225102;1.329967;-0.9052699;-9.788389
211447400;254926400;20;0.001;0.0220617;32.11;96100.84;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;332.0077;-0.539975192731575;0.004021563;0.002554382;0.003114222;1.294793;-0.9772052;-9.74855
211647759;254926600;20;0.001;0.0220617;32.11;96100.69;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;344.6967;-0.539975192731575;0.003217158;0.002699835;0.003296677;1.322506;-0.9288037;-9.714891
211848034;254926800;20;0.001;0.0220617;32.11;96102.96;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;336.8097;-0.539975192731575;0.00353143;0.002416468;0.003168114;1.345251;-0.8339956;-9.714687
212047485;254927000;20;0;0.0220617;32.11;96101.93;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;249.2974;-0.539975192731575;0.004282697;0.002414642;0.003210809;1.316884;-0.8591325;-9.811646
212247408;254927200;20;0.001;0.0220617;32.11;96101.54;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;154.9669;-0.539975192731575;0.004642464;0.002541352;0.003336326;1.32881;-0.9468448;-9.733932
212448234;254927400;20;0.001;0.0220617;32.11;96100.41;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;150.7791;-0.539975192731575;0.003860363;0.002549684;0.002944264;1.328;-0.9067046;-9.718661
212648124;254927600;20;0.001;0.0220617;32.11;96101.51;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;182.8258;-0.539975192731575;0.003732482;0.002589444;0.003180974;1.316669;-0.8867947;-9.679622
212848303;254927800;20;0.001;0.0220617;32.11;96099.93;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;179.9531;-0.539975192731575;0.003729946;0.00250595;0.003085684;1.301422;-0.8801463;-9.707302
213047576;254928000;20;0;0.0220617;32.11;96099.5;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;272.9417;-0.539975192731575;0.003749763;0.002561272;0.002844505;1.320087;-0.8840492;-9.717162
213247524;254928200;20;0.001;0.0220617;32.11;96103.39;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;316.0292;-0.539975192731575;0.003444528;0.002776826;0.003139217;1.31964;-0.8792324;-9.67248
213447361;254928400;20;0;0.0220617;32.11;96100.96;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;203.7333;-0.539975192731575;0.003851258;0.002470087;0.003311709;1.345653;-0.9600735;-9.707865
213648289;254928600;20;0.001;0.0220617;32.11;96102.91;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;156.157;-0.539975192731575;0.00401854;0.002495507;0.00293949;1.309073;-0.8866445;-9.691733
213847688;254928800;20;0;0.0220617;32.11;96103.7;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;244.4119;-0.539975192731575;0.003598834;0.002600558;0.003026309;1.349406;-0.8695314;-9.70763
214047685;254929000;20;0.001;0.0220617;32.11;96101.72;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;321.3708;-0.539975192731575;0.003976181;0.002508219;0.00305844;1.336461;-0.8626434;-9.721346
214247404;254929200;20;0;0.0220617;32.11;96100.78;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;122.5776;-0.539975192731575;0.003640055;0.002602754;0.003055505;1.322345;-0.9034145;-9.705849
214447472;254929400;20;0;0.0220617;32.11;96101.81;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;173.6689;-0.539975192731575;0.003895789;0.002676854;0.00307864;1.332222;-0.8740646;-9.70371
214647369;254929600;20;0;0.0220617;32.11;96102.48;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;255.6534;-0.539975192731575;0.003097885;0.002717932;0.003082131;1.31691;-0.8974353;-9.708391
214847495;254929800;20;0;0.0220617;32.11;96101.99;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;87.35406;-0.539975192731575;0.003677512;0.002631003;0.003119024;1.314783;-0.9115606;-9.746527
215048187;254930000;20;0.001;0.0220617;32.11;96100.54;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;334.1279;-0.539975192731575;0.003673337;0.002693261;0.003026506;1.320362;-0.9895205;-9.706428
215248274;254930200;20;0;0.0220617;32.11;96099.55;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;74.75599;-0.539975192731575;0.00414524;0.002490551;0.003312192;1.307929;-0.9469393;-9.715443
215447758;254930400;20;0.001;0.0220617;32.11;96103.18;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;131.9499;-0.539975192731575;0.004026121;0.002574368;0.003390094;1.322944;-0.9329311;-9.714537
215647788;254930600;20;0.001;0.0220617;32.11;96101.93;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;144.7815;-0.539975192731575;0.004344047;0.002539301;0.003306971;1.303626;-0.9037284;-9.747505
215847684;254930800;20;0.001;0.0220617;32.11;96102.14;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;176.5181;-0.539975192731575;0.00356044;0.002548811;0.003220663;1.325165;-0.8415607;-9.72548
216047704;254931000;20;0;0.0220617;32.11;96099.5;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;262.0373;-0.539975192731575;0.003866469;0.002648988;0.003093771;1.328399;-0.9146566;-9.742402
216248143;254931200;20;0.001;0.0220617;32.11;96099.77;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;344.386;-0.539975192731575;0.003487473;0.002605004;0.003369679;1.323255;-0.9076461;-9.756529
216447638;254931400;20;0.001;0.0220617;32.11;96099.93;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;341.7982;-0.539975192731575;0.0038936;0.002752626;0.003433386;1.313979;-0.9351344;-9.737541
216647961;254931600;20;0;0.0220617;32.11;96100.26;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;110.4858;-0.539975192731575;0.00354914;0.002383121;0.003171448;1.303103;-0.9038355;-9.616161
216848173;254931800;20;0;0.0220617;32.11;96100.47;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;94.74471;-0.539975192731575;0.003324777;0.002475849;0.00315242;1.285231;-0.9003218;-9.753539
217048146;254932000;20;0.001;0.0220617;32.11;96101.02;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;339.1127;-0.539975192731575;0.004084647;0.002624788;0.003341439;1.321104;-0.8897292;-9.65533
217247809;254932200;20;0;0.0220617;32.11;96101.87;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;210.4795;-0.539975192731575;0.003882922;0.002520178;0.003420803;1.330857;-0.9014418;-9.716209
217447452;254932400;20;0;0.0220617;32.11;96101.81;8.2573929;47.3423851;-0.54000000000002;5.3;7.71;241;257.1392;-0.539975192731575;0.003391921;0.002435901;0.00317142;1.311949;-0.8872529;-9.686778
217647644;254932600;20;0;0.0220617;32.11;96103.88;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;292.0274;-0.539975192731575;0.004168736;0.002565373;0.003213347;1.314991;-0.9045706;-9.688354
217848047;254932800;20;0.001;0.0220617;32.11;96102.72;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;139.406;-0.539975192731575;0.003517498;0.002274715;0.00330976;1.321156;-0.9516625;-9.668093
218047945;254933000;20;0.001;0.0220617;32.11;96102.84;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;148.8134;-0.539975192731575;0.003962908;0.002830049;0.003063995;1.339045;-0.9423298;-9.720208
218248213;254933200;20;0.001;0.0220617;32.11;96099.66;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;154.8072;-0.539975192731575;0.00298518;0.002691672;0.003186731;1.311996;-0.9176118;-9.648849
218447969;254933400;20;0;0.0220617;32.11;96099.29;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;35.29086;-0.539975192731575;0.003106896;0.002676372;0.003107296;1.290598;-0.8724331;-9.708611
218647808;254933600;20;0;0.0220617;32.11;96103.48;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;81.60255;-0.539975192731575;0.004124424;0.002630824;0.003213173;1.297231;-0.9198883;-9.731796
218847753;254933800;20;0;0.0220617;32.11;96099.72;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;243.9594;-0.539975192731575;0.003324939;0.002685408;0.003341693;1.319961;-0.9087366;-9.676047
219047417;254934000;20;0.001;0.0220617;32.11;96100.57;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;316.6554;-0.539975192731575;0.00348399;0.002713266;0.003074807;1.349958;-0.8643532;-9.712237
219248033;254934200;20;0;0.0220617;32.11;96103.21;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;230.921;-0.539975192731575;0.003310327;0.002796623;0.003204298;1.324035;-0.9277252;-9.703263
219447397;254934400;20;0;0.0220617;32.11;96102.78;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;288.9344;-0.539975192731575;0.003865763;0.002595715;0.003217184;1.307411;-0.9666423;-9.716177
219648163;254934600;20;0;0.0220617;32.11;96101.51;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;22.20818;-0.539975192731575;0.00468689;0.002434459;0.00349796;1.320794;-0.9032485;-9.757597
219847557;254934800;20;0;0.0220617;32.11;96102.42;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;20.08976;-0.539975192731575;0.003663394;0.002795616;0.003203636;1.322081;-0.8998746;-9.676876
220047561;254935000;20;0.001;0.0220617;32.11;96103.76;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;347.6458;-0.539975192731575;0.004330142;0.002629816;0.003573093;1.293044;-0.9550417;-9.725596
220248114;254935200;20;0.001;0.0220617;32.11;96101.11;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;346.5684;-0.539975192731575;0.004150758;0.002637932;0.003460273;1.324868;-0.8993664;-9.741112
220447350;254935400;20;0;0.0220617;32.11;96101.02;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;358.2431;-0.539975192731575;0.003769204;0.002678146;0.00344012;1.31505;-0.9233902;-9.699047
220648204;254935600;20;0;0.0220617;32.11;96100.57;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;229.1463;-0.539975192731575;0.003011827;0.002424781;0.003166967;1.323639;-0.9134503;-9.762957
220847543;254935800;20;0.001;0.0220617;32.11;96100.9;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;326.3726;-0.539975192731575;0.003954346;0.002535919;0.003375298;1.307049;-0.9016305;-9.66973
221047927;254936000;20;0.001;0.0220617;32.11;96099.29;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;347.1486;-0.539975192731575;0.003653265;0.002565677;0.003253136;1.312942;-0.915205;-9.692499
221247609;254936200;20;0.001;0.0220617;32.11;96103.6;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;340.3941;-0.539975192731575;0.003971123;0.002568877;0.003285975;1.314758;-0.903433;-9.679453
221447794;254936400;20;0.001;0.0220617;32.11;96099.44;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;318.0806;-0.539975192731575;0.003147903;0.002650853;0.003365427;1.317809;-0.8735356;-9.708765
221647917;254936600;20;0;0.0220617;32.11;96100.78;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;266.4463;-0.539975192731575;0.004093911;0.002685463;0.003264826;1.339033;-0.8920209;-9.700348
221848192;254936800;20;0.001;0.0220617;32.11;96101.17;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;138.2154;-0.539975192731575;0.003422091;0.00267634;0.003032762;1.325465;-0.8667893;-9.702973
222047462;254937000;20;0;0.0220617;32.11;96102.14;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;208.1054;-0.539975192731575;0.004176544;0.002655289;0.003298781;1.305157;-0.9408767;-9.712343
222247813;254937200;20;0;0.0220617;32.11;96103.66;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;240.6829;-0.539975192731575;0.00337784;0.0026417;0.003391942;1.305687;-0.8987623;-9.735703
222447795;254937400;20;0.001;0.0220617;32.11;96101.99;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;150.4362;-0.539975192731575;0.003653922;0.002642243;0.003254199;1.312071;-0.9287033;-9.673855
222647698;254937600;20;0.001;0.0220617;32.11;96101.11;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;130.0379;-0.539975192731575;0.003813002;0.002583231;0.003336704;1.300888;-0.8597762;-9.699662
222847396;254937800;20;0.001;0.0220617;32.11;96100.63;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;130.0891;-0.539975192731575;0.003867881;0.002485751;0.003408793;1.340762;-0.9398988;-9.70166
223048096;254938000;20;0;0.0220617;32.11;96100.26;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;195.7764;-0.539975192731575;0.003787602;0.002754517;0.003199684;1.323381;-0.8959879;-9.704807
223247573;254938200;20;0;0.0220617;32.11;96101.51;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;240.1468;-0.539975192731575;0.003908269;0.002677184;0.003596091;1.336825;-0.8953122;-9.722619
223448132;254938400;20;0;0.0220617;32.11;96102.24;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;218.0542;-0.539975192731575;0.003590899;0.002618543;0.003171243;1.323005;-0.9016274;-9.721505
223648156;254938600;20;0.001;0.0220617;32.11;96101.11;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;316.6646;-0.539975192731575;0.003626296;0.002907701;0.003244414;1.32737;-0.8968747;-9.707628
223847869;254938800;20;0.001;0.0220617;32.11;96099.44;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;318.857;-0.539975192731575;0.00429031;0.002427851;0.003278601;1.317228;-0.8665499;-9.738417
224047911;254939000;20;0.001;0.0220617;32.11;96101.26;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;332.5327;-0.539975192731575;0.0038476;0.002800738;0.00332126;1.321386;-0.9294955;-9.7287
224247331;254939200;20;0.001;0.0220617;32.11;96099.77;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;343.412;-0.539975192731575;0.004144487;0.00282013;0.003259804;1.338763;-0.9140279;-9.755985
224447568;254939400;20;0;0.0220617;32.11;96103.48;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;41.70014;-0.539975192731575;0.003630046;0.002687994;0.003241053;1.323346;-0.9165658;-9.692689
224648283;254939600;20;0.001;0.0220617;32.11;96103.81;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;130.743;-0.539975192731575;0.003648312;0.002567931;0.003305023;1.312017;-0.8706041;-9.778627
224847770;254939800;20;0.001;0.0220617;32.11;96099.5;8.2573929;47.3423851;-0.54000000000002;5.3;7.72;241;132.0953;-0.539975192731575;0.004066118;0.002655969;0.003398679;1.303579;-0.8924829;-9.691722
