Time since System Start [us];Week time [milliseconds since start of GPS week];Humidity [%];Groundspeed [m/s];Airspeed [m/s];Temperature [deg C];Airpressure [kPas];Longitude;Latitude;Flight Height [m];Roll [deg];Pitch [deg];Yaw [deg];Ground course [deg];Energie [m];GyroX [rad/s];GyroY [rad/s];GyroZ [rad/s];AcceX [m/s/s];AcceY [m/s/s];AcceZ [m/s/s]
93429143;254048400;20;13.008;12.31361;31.11;94837.52;8.2594655;47.3415987;110.09;17.7;-0.9;354.71;355.2353;117.81808314129;-0.01000039;0.07358863;0.2107952;-0.3105617;-0.2554859;-10.27985
93629521;254048600;20;12.999;12.31361;31.11;94835.98;8.2594634;47.3416215;110.09;17.52;-0.85;357.05;357.714;117.81808314129;-0.01330551;0.07238445;0.2090337;-0.3135283;-0.2520243;-10.26912
93829114;254048800;20;12.988;12.31361;31.11;94833.23;8.2594628;47.3416432;110.09;17.32;-0.79;359.4;0.05798;117.81808314129;-0.01625707;0.07092845;0.207446;-0.3072328;-0.2524014;-10.2573
94029467;254049000;20;12.975;12.31361;31.11;94834.33;8.2594636;47.3416659;110.09;17.07;-0.74;1.89;2.47993;117.81808314129;-0.01861337;0.06931621;0.2058802;-0.2991809;-0.2497008;-10.24649
94229556;254049200;20;12.961;12.31361;31.12;94836.88;8.2594657;47.3416888;110.09;16.81;-0.69;4.32;4.89606;117.81808314129;-0.01929331;0.06611109;0.2032638;-0.2946551;-0.2461345;-10.23582
94429661;254049400;20;12.942;12.31361;31.12;94834.8;8.2594698;47.341714;110.1;16.48;-0.65;7.13;7.5177;117.82808314129;-0.02069179;0.06243365;0.2004637;-0.2883403;-0.2426427;-10.19823
94629234;254049600;20;12.927;12.31361;31.12;94833.45;8.2594752;47.341738;110.11;16.23;-0.64;9.22;9.99452;117.83808314129;-0.02145479;0.06051147;0.1981662;-0.2859564;-0.2414672;-10.1828
94829846;254049800;20;12.911;12.31361;31.12;94835.07;8.2594812;47.3417589;110.12;15.95;-0.61;11.5;12.1282;117.84808314129;-0.02154802;0.05936563;0.1957809;-0.2940975;-0.2313227;-10.16902
95029764;254050000;20;12.892;12.31361;31.12;94834.89;8.2594891;47.3417812;110.13;15.66;-0.59;13.86;14.38612;117.858083141289;-0.02100916;0.05768734;0.1928304;-0.2838455;-0.2269897;-10.15562
95229103;254050200;20;12.873;12.31361;31.13;94835.8;8.2594981;47.3418032;110.15;15.4;-0.56;16.01;16.60889;117.878083141289;-0.02083378;0.05565663;0.1894203;-0.2773875;-0.2225731;-10.14895
95429552;254050400;20;12.853;12.31361;31.13;94836.52;8.2595084;47.3418251;110.16;15.11;-0.54;18.35;18.81422;117.888083141289;-0.01983255;0.05217829;0.1859536;-0.269956;-0.2207606;-10.12953
95629537;254050600;20;12.833;12.31361;31.13;94834.12;8.2595204;47.3418475;110.18;14.85;-0.54;20.51;21.05596;117.908083141289;-0.01906333;0.04853009;0.1827874;-0.2664458;-0.2220193;-10.09261
95829585;254050800;20;12.815;11.98519;31.13;94832.88;8.259533;47.3418686;110.2;14.62;-0.56;22.6;23.1663;117.521344512543;-0.01728081;0.04645634;0.1813288;-0.2627731;-0.2176164;-10.06691
96029283;254051000;20;12.795;12.31361;31.13;94834.95;8.2595475;47.3418902;110.21;14.38;-0.59;24.86;25.32116;117.93808314129;-0.01537598;0.0453697;0.1787441;-0.2564217;-0.2085805;-10.05158
96229152;254051200;20;12.78;11.98519;31.13;94832.95;8.2595624;47.3419107;110.23;14.2;-0.59;26.74;27.3781;117.551344512543;-0.01380396;0.04619623;0.1760792;-0.2476288;-0.2087741;-10.06353
96429941;254051400;20;12.764;11.98519;31.14;94834.68;8.2595777;47.34193;110.24;14.02;-0.58;28.83;29.31613;117.561344512543;-0.01093122;0.04572743;0.1743517;-0.2509436;-0.2050052;-10.07131
96629122;254051600;20;12.747;11.98519;31.14;94831.98;8.2595958;47.3419507;110.26;13.86;-0.57;30.99;31.43828;117.581344512543;-0.008602825;0.0442618;0.1720445;-0.2450308;-0.199695;-10.06298
96829878;254051800;20;12.731;11.98519;31.14;94832.7;8.2596138;47.3419701;110.28;13.75;-0.56;32.86;33.4319;117.601344512543;-0.006312069;0.04287201;0.1706177;-0.2400706;-0.202466;-10.05403
97029063;254052000;20;12.715;11.98519;31.14;94835.07;8.2596323;47.3419884;110.29;13.64;-0.57;34.87;35.3538;117.611344512543;-0.005354532;0.04172392;0.1695034;-0.2369949;-0.1989108;-10.04114
97229211;254052200;20;12.7;11.98519;31.14;94834.33;8.2596522;47.3420067;110.31;13.56;-0.58;36.81;37.31346;117.631344512543;-0.003213114;0.04033399;0.1679117;-0.2318755;-0.1960621;-10.02432
97429879;254052400;20;12.686;11.98519;31.14;94833.99;8.2596726;47.3420241;110.32;13.5;-0.6;38.75;39.21447;117.641344512543;-0.0008211896;0.03908541;0.1675065;-0.2261475;-0.1982087;-10.01732
97629480;254052600;20;12.673;11.98519;31.15;94833.39;8.2596944;47.3420416;110.33;13.47;-0.62;40.73;41.16567;117.651344512543;0.0009542249;0.03840399;0.1670795;-0.2211002;-0.1973139;-9.995553
97829981;254052800;20;12.662;11.98519;31.15;94834.2;8.2597171;47.3420587;110.35;13.45;-0.64;42.65;43.12325;117.671344512543;0.002381727;0.03996114;0.1663865;-0.2208398;-0.1982114;-10.00974
98029242;254053000;20;12.652;11.98519;31.15;94831.8;8.2597413;47.3420756;110.36;13.45;-0.65;44.75;45.12234;117.681344512543;0.004874562;0.03973336;0.1665191;-0.2159244;-0.2000579;-10.02136
98229578;254053200;20;12.641;11.98519;31.15;94830.26;8.2597696;47.3420938;110.38;13.47;-0.67;47.2;47.37849;117.701344512543;0.005992576;0.03925523;0.1669735;-0.2095427;-0.196064;-10.01619
98429926;254053400;20;12.634;11.98519;31.15;94832.49;8.2597957;47.3421096;110.39;13.51;-0.68;48.76;49.40512;117.711344512543;0.007585485;0.04071113;0.1671706;-0.2074112;-0.2005764;-10.01926
98629673;254053600;20;12.628;11.98519;31.15;94832.01;8.2598179;47.3421221;110.4;13.55;-0.68;50.53;51.09014;117.721344512543;0.008195703;0.04138212;0.1667662;-0.206004;-0.1977798;-10.02775
98829982;254053800;20;12.622;11.98519;31.15;94830.2;8.2598438;47.3421357;110.4;13.61;-0.68;52.6;53.00415;117.721344512543;0.008938733;0.04118777;0.1670207;-0.2053548;-0.2016193;-10.03306
99029090;254054000;20;12.617;11.98519;31.16;94833.63;8.2598711;47.3421491;110.41;13.67;-0.67;54.45;54.98654;117.731344512543;0.009028294;0.04287348;0.1672357;-0.2003461;-0.2036248;-10.03522
99229969;254054200;20;12.613;11.98519;31.16;94830.47;8.259897;47.3421611;110.42;13.73;-0.66;56.28;56.83699;117.741344512543;0.009586344;0.04373836;0.168048;-0.2022723;-0.2081768;-10.04785
99429223;254054400;20;12.609;11.98519;31.16;94830.68;8.2599238;47.3421725;110.43;13.81;-0.64;58.23;58.71431;117.751344512543;0.009969043;0.04358282;0.1691848;-0.1952272;-0.2078849;-10.05053
99629488;254054600;20;12.604;11.98519;31.16;94831.64;8.259953;47.342184;110.44;13.9;-0.64;60.32;60.72796;117.761344512543;0.01083852;0.04339342;0.170318;-0.1956944;-0.2135128;-10.04927
99829489;254054800;20;12.6;11.98519;31.16;94831.98;8.2599845;47.3421955;110.44;13.99;-0.63;62.5;62.87676;117.761344512543;0.01103581;0.04551478;0.1714334;-0.1925108;-0.2142946;-10.0541
100029382;254055000;20;12.595;11.98519;31.16;94832.06;8.2600182;47.3422066;110.45;14.09;-0.6;64.79;65.14952;117.771344512543;0.01130238;0.04643694;0.1727431;-0.1922864;-0.2168996;-10.06888
100229992;254055200;20;12.592;11.98519;31.16;94829.03;8.260049;47.3422159;110.46;14.17;-0.59;66.58;67.20349;117.781344512543;0.01121212;0.04618538;0.1736791;-0.185809;-0.2171452;-10.07083
100429184;254055400;20;12.588;11.98519;31.17;94828.7;8.2600805;47.3422243;110.47;14.28;-0.58;68.97;69.28654;117.791344512543;0.01116067;0.04569976;0.1751304;-0.1769516;-0.220927;-10.06231
100629581;254055600;20;12.587;11.98519;31.17;94830.2;8.2601116;47.3422319;110.48;14.35;-0.58;70.63;71.32623;117.801344512543;0.01047772;0.04583203;0.1764501;-0.1736752;-0.2176435;-10.05511
100830038;254055800;20;12.586;11.98519;31.17;94829.51;8.2601392;47.3422379;110.49;14.42;-0.58;72.57;73.13692;117.811344512543;0.01067943;0.04804718;0.1775726;-0.1776577;-0.2201261;-10.07151
101029887;254056000;20;12.584;11.98519;31.17;94829.39;8.2601711;47.342244;110.49;14.51;-0.56;74.85;75.2126;117.811344512543;0.01003979;0.04884502;0.1787903;-0.1705568;-0.2214544;-10.08673
101229299;254056200;20;12.582;11.98519;31.17;94830.84;8.2602069;47.3422498;110.5;14.6;-0.55;77.21;77.53036;117.821344512543;0.01012136;0.04908959;0.1798515;-0.1701027;-0.2183411;-10.08815
101429428;254056400;20;12.58;11.98519;31.17;94831.73;8.2602449;47.3422549;110.51;14.69;-0.54;79.72;79.99839;117.831344512543;0.009210906;0.04887459;0.1809032;-0.1726749;-0.2192784;-10.08255
101630056;254056600;20;12.58;11.98519;31.18;94832.46;8.2602784;47.3422585;110.52;14.74;-0.53;81.51;82.16594;117.841344512543;0.009015537;0.05003859;0.1818516;-0.173379;-0.2220752;-10.08274
101829407;254056800;20;12.579;11.98519;31.18;94830.26;8.2603077;47.3422609;110.53;14.8;-0.51;83.47;84.0599;117.851344512543;0.008474678;0.05160259;0.1828048;-0.1694957;-0.223749;-10.09736
102029109;254057000;20;12.577;11.98519;31.18;94829.99;8.2603391;47.3422627;110.53;14.86;-0.49;85.61;86.09505;117.851344512543;0.007428844;0.05207343;0.1836427;-0.1664236;-0.2213905;-10.11292
102229751;254057200;20;12.573;11.98519;31.18;94831.49;8.2603754;47.3422638;110.55;14.91;-0.46;88.24;88.45581;117.871344512543;0.006582816;0.05179478;0.1848936;-0.1665038;-0.2219807;-10.11091
102429457;254057400;20;12.571;11.98519;31.18;94830.26;8.2604117;47.342264;110.56;14.94;-0.45;90.29;90.82817;117.881344512543;0.004142368;0.05171616;0.184417;-0.1655389;-0.2157713;-10.10854
102629565;254057600;20;12.569;11.98519;31.18;94828.27;8.2604436;47.3422633;110.57;14.95;-0.43;92.34;92.9162;117.891344512543;0.003976814;0.05158306;0.1838389;-0.1611387;-0.2187875;-10.10357
102830040;254057800;20;12.564;11.98519;31.18;94830.2;8.2604785;47.3422616;110.58;14.95;-0.42;94.96;95.21326;117.901344512543;0.002611621;0.05124095;0.1840879;-0.1606875;-0.2254583;-10.0973
103029479;254058000;20;12.562;11.98519;31.19;94831.64;8.2605133;47.3422591;110.59;14.94;-0.41;96.9;97.499;117.911344512543;0.001723086;0.05090745;0.1847328;-0.1649478;-0.2244942;-10.09844
103229498;254058200;20;12.559;11.98519;31.19;94830.68;8.2605436;47.3422561;110.6;14.93;-0.41;98.92;99.50168;117.921344512543;0.0009387525;0.05027146;0.1856223;-0.1635342;-0.2202376;-10.09188
103429378;254058400;20;12.555;11.98519;31.19;94829.12;8.2605764;47.3422518;110.61;14.9;-0.42;101.3;101.6849;117.931344512543;0.001009561;0.05019522;0.1859957;-0.1616952;-0.2188003;-10.08925
103629723;254058600;20;12.552;11.98519;31.19;94829.03;8.2606103;47.3422466;110.62;14.87;-0.42;103.55;103.9542;117.941344512543;-0.0007784294;0.04975107;0.1856005;-0.1626881;-0.2129177;-10.084
103829088;254058800;20;12.55;11.98519;31.19;94828.48;8.2606395;47.3422414;110.63;14.84;-0.43;105.23;105.9322;117.951344512543;-0.001469711;0.04926691;0.1837795;-0.1603921;-0.2140334;-10.08284
104029471;254059000;20;12.548;11.98519;31.19;94829.39;8.2606667;47.3422358;110.64;14.79;-0.43;107.14;107.7846;117.961344512543;-0.00163309;0.0489446;0.1830119;-0.1581923;-0.2176683;-10.07882
104229210;254059200;20;12.546;11.98519;31.19;94830.63;8.2606967;47.3422288;110.65;14.73;-0.44;109.35;109.8367;117.971344512543;-0.001915564;0.04882948;0.1826357;-0.1566343;-0.216024;-10.08139
104429912;254059400;20;12.544;11.98519;31.19;94826.51;8.2607275;47.3422209;110.66;14.68;-0.44;111.4;111.963;117.981344512543;-0.002018097;0.04988303;0.1823975;-0.1565243;-0.2225039;-10.08397
104629545;254059600;20;12.543;11.98519;31.19;94827.2;8.2607565;47.3422125;110.67;14.62;-0.42;113.43;113.9935;117.991344512543;-0.002027105;0.04926319;0.1821112;-0.1553277;-0.2188426;-10.09463
104829432;254059800;20;12.54;11.98519;31.2;94830.05;8.2607861;47.3422031;110.68;14.57;-0.42;115.66;116.0914;118.001344512543;-0.001844899;0.04840136;0.1818766;-0.1552472;-0.2188076;-10.08497
105029105;254060000;20;12.538;11.98519;31.2;94827.86;8.2608164;47.3421926;110.69;14.51;-0.43;117.82;118.2702;118.011344512543;-0.0008345625;0.04754299;0.1815532;-0.1511761;-0.2207363;-10.07876
105229759;254060200;20;12.537;11.98519;31.2;94830.14;8.2608454;47.3421815;110.7;14.48;-0.43;119.85;120.3856;118.021344512543;0.0001147456;0.04741339;0.1817898;-0.1523757;-0.2156614;-10.07642
105429908;254060400;20;12.535;11.98519;31.2;94827.04;8.2608725;47.3421702;110.71;14.44;-0.43;121.93;122.4135;118.031344512543;-0.0009620818;0.04902029;0.1811903;-0.1555255;-0.2076266;-10.0837
105629122;254060600;20;12.532;11.98519;31.2;94829.09;8.260901;47.3421575;110.72;14.41;-0.42;124.23;124.5866;118.041344512543;0.0007375861;0.04775222;0.1808772;-0.1512078;-0.2091565;-10.0849
105829915;254060800;20;12.531;11.98519;31.2;94826.41;8.2609284;47.3421442;110.73;14.39;-0.43;126.19;126.7212;118.051344512543;0.0005978686;0.04731301;0.1799728;-0.1510008;-0.209316;-10.07694
106029937;254061000;20;12.529;11.98519;31.2;94829.18;8.2609542;47.3421306;110.74;14.35;-0.43;128.51;128.7968;118.061344512543;-0.001017579;0.04698902;0.1788006;-0.1512252;-0.2046998;-10.07263
106229651;254061200;20;12.527;11.98519;31.2;94827.89;8.2609804;47.3421157;110.76;14.32;-0.43;130.53;130.9617;118.081344512543;0.0004463379;0.04645572;0.1785499;-0.1497957;-0.2076613;-10.06911
106429143;254061400;20;12.526;11.98519;31.21;94829.09;8.2610044;47.3421011;110.77;14.3;-0.43;132.46;132.9907;118.091344512543;0.000172552;0.0463721;0.1782063;-0.152713;-0.2100192;-10.06697
106629154;254061600;20;12.524;11.98519;31.21;94825.87;8.2610274;47.3420861;110.78;14.27;-0.44;134.53;134.9997;118.101344512543;0.0006799287;0.04624883;0.1782467;-0.1517079;-0.21079;-10.06977
106829663;254061800;20;12.522;11.98519;31.21;94826.2;8.2610506;47.3420698;110.79;14.24;-0.43;136.72;137.1025;118.111344512543;0.0007484186;0.04704609;0.1779063;-0.1492071;-0.2101007;-10.06812
107029414;254062000;20;12.52;11.98519;31.21;94827.86;8.261073;47.3420528;110.8;14.22;-0.43;138.76;139.2102;118.121344512543;0.0006627131;0.04647312;0.1775974;-0.1487824;-0.2103893;-10.07649
107229535;254062200;20;12.518;11.98519;31.21;94825.17;8.2610953;47.3420346;110.81;14.19;-0.42;141.05;141.3989;118.131344512543;0.0007441312;0.04611663;0.177165;-0.1516907;-0.2079886;-10.06942
107429607;254062400;20;12.517;11.98519;31.21;94826.08;8.2611157;47.3420167;110.82;14.17;-0.43;142.94;143.4857;118.141344512543;0.0008001156;0.04566321;0.177074;-0.1480379;-0.2087239;-10.06529
107629796;254062600;20;12.515;11.98519;31.21;94825.45;8.2611338;47.3419994;110.83;14.16;-0.43;144.99;145.437;118.151344512543;0.001889127;0.04560665;0.1769648;-0.1494266;-0.205999;-10.06283
107829607;254062800;20;12.514;11.98519;31.21;94824.91;8.2611525;47.3419803;110.84;14.14;-0.43;147.21;147.5443;118.161344512543;0.001798682;0.04548391;0.1765359;-0.1486216;-0.2079378;-10.0616
108029218;254063000;20;12.512;11.98519;31.22;94828.7;8.2611701;47.3419607;110.86;14.13;-0.43;149.15;149.655;118.181344512543;0.002302012;0.04556019;0.1762401;-0.1461155;-0.2079273;-10.05632
108229717;254063200;20;12.511;11.98519;31.21;94825.33;8.2611867;47.3419406;110.87;14.12;-0.43;151.37;151.7686;118.191344512543;0.002765401;0.04530083;0.17604;-0.1475139;-0.2086174;-10.05917
108429588;254063400;20;12.51;11.98519;31.22;94824.64;8.2612016;47.341921;110.88;14.12;-0.44;153.23;153.7968;118.201344512543;0.002362318;0.04517774;0.1758684;-0.1445506;-0.2098781;-10.05867
108629991;254063600;20;12.509;11.98519;31.22;94826.35;8.261215;47.3419017;110.89;14.12;-0.44;155.27;155.7522;118.211344512543;0.003459604;0.04499448;0.1758413;-0.1476345;-0.2088371;-10.05834
108829466;254063800;20;12.508;11.98519;31.22;94824.06;8.2612279;47.3418813;110.9;14.13;-0.45;157.34;157.7963;118.221344512543;0.003297172;0.04489581;0.1758692;-0.1468084;-0.2100583;-10.0548
109029644;254064000;20;12.508;11.98519;31.22;94826.92;8.2612402;47.3418599;110.91;14.13;-0.45;159.47;159.9023;118.231344512543;0.003514769;0.04493782;0.1761578;-0.1456898;-0.2109229;-10.05573
109229844;254064200;20;12.507;11.98519;31.22;94826.29;8.2612514;47.3418378;110.92;14.14;-0.46;161.66;162.0449;118.241344512543;0.003570383;0.0450438;0.176271;-0.1467306;-0.2096689;-10.05463
109429462;254064400;20;12.508;11.98519;31.22;94827.59;8.2612609;47.3418168;110.93;14.14;-0.47;163.5;164.0525;118.251344512543;0.003402796;0.0450537;0.1764337;-0.1473964;-0.2111156;-10.05501
109629065;254064600;20;12.508;11.98519;31.22;94824.43;8.2612691;47.3417958;110.94;14.15;-0.47;165.6;166.0541;118.261344512543;0.004066835;0.04508975;0.176503;-0.1466376;-0.2139851;-10.05639
109829478;254064800;20;12.508;11.98519;31.22;94824.43;8.2612765;47.341774;110.95;14.17;-0.48;167.63;168.1041;118.271344512543;0.00567399;0.04497194;0.1777568;-0.1433578;-0.2133769;-10.05406
110029818;254065000;20;12.509;11.98519;31.23;94826.35;8.2612826;47.3417522;110.96;14.2;-0.5;169.75;170.1408;118.281344512543;0.005027049;0.04510169;0.1780171;-0.1442507;-0.203994;-10.05497
110229207;254065200;20;12.51;11.98519;31.23;94827.2;8.2612878;47.3417296;110.96;14.21;-0.51;171.92;172.2548;118.281344512543;0.00436483;0.04524058;0.1771568;-0.1465176;-0.2063789;-10.05634
110429880;254065400;20;12.511;11.98519;31.23;94823.05;8.2612917;47.3417065;110.97;14.23;-0.52;174;174.4048;118.291344512543;0.004521957;0.0455028;0.1772145;-0.1474589;-0.2054734;-10.05721
110629672;254065600;20;12.513;11.98519;31.23;94824.85;8.2612944;47.3416843;110.98;14.25;-0.52;175.97;176.4632;118.301344512543;0.00401821;0.04568124;0.1770179;-0.1490116;-0.2060737;-10.05731
110829795;254065800;20;12.514;11.98519;31.23;94824.48;8.2612957;47.3416627;110.99;14.27;-0.53;178;178.462;118.311344512543;0.005655163;0.04566327;0.1776207;-0.1505841;-0.21313;-10.05938
111029553;254066000;20;12.516;11.98519;31.23;94823.46;8.261296;47.3416401;111;14.29;-0.54;180.15;180.5592;118.321344512543;0.004762224;0.04572466;0.1782776;-0.1476775;-0.2090167;-10.06267
111229750;254066200;20;12.518;11.98519;31.23;94825.17;8.2612951;47.3416164;111;14.31;-0.55;182.43;182.7615;118.321344512543;0.004101737;0.04627716;0.1779715;-0.1529127;-0.2085895;-10.06466
111429271;254066400;20;12.521;11.98519;31.23;94823.95;8.2612929;47.3415939;111.01;14.33;-0.55;184.35;184.8466;118.331344512543;0.005121682;0.04635157;0.178825;-0.1519724;-0.2088043;-10.06522
111629376;254066600;20;12.522;11.98519;31.23;94825.93;8.2612893;47.3415708;111.01;14.33;-0.55;186.74;187.0114;118.331344512543;0.003885859;0.04654936;0.1776657;-0.1519641;-0.2090757;-10.07025
111829348;254066800;20;12.525;11.98519;31.23;94823.67;8.2612846;47.341548;111.02;14.35;-0.56;188.63;189.149;118.341344512543;0.005040573;0.04677755;0.1785075;-0.1532108;-0.2173943;-10.06927
112030012;254067000;20;12.527;11.98519;31.23;94824.43;8.2612786;47.3415259;111.03;14.36;-0.56;190.94;191.2401;118.351344512543;0.00402958;0.04711001;0.1784956;-0.1540401;-0.2107863;-10.07648
112229120;254067200;20;12.53;11.98519;31.24;94823.61;8.2612715;47.3415036;111.03;14.37;-0.56;192.8;193.3634;118.351344512543;0.005401757;0.04714281;0.1791078;-0.1528273;-0.2138887;-10.0746
112429343;254067400;20;12.531;11.98519;31.24;94824.09;8.2612633;47.341482;111.04;14.38;-0.55;195.01;195.4371;118.361344512543;0.004418539;0.04708672;0.1790905;-0.1572382;-0.2131503;-10.07771
112629343;254067600;20;12.533;11.98519;31.24;94825.81;8.2612534;47.3414595;111.04;14.39;-0.55;197.21;197.6309;118.361344512543;0.00390899;0.04765289;0.1788849;-0.1567953;-0.2107164;-10.0813
112829386;254067800;20;12.535;11.98519;31.24;94825.99;8.2612433;47.3414391;111.05;14.39;-0.55;199.05;199.6444;118.371344512543;0.003828796;0.04774066;0.1785399;-0.1574694;-0.2112908;-10.07785
113029261;254068000;20;12.535;11.98519;31.24;94825.05;8.2612322;47.3414193;111.06;14.4;-0.54;201.14;201.621;118.381344512543;0.005165197;0.04831808;0.1792863;-0.1675249;-0.2150456;-10.08182
113230058;254068200;20;12.534;11.98519;31.24;94822.92;8.2612182;47.3413967;111.06;14.41;-0.53;203.65;203.9086;118.381344512543;0.003542004;0.04826717;0.1790837;-0.1660975;-0.2134086;-10.08423
113429990;254068400;20;12.533;11.98519;31.24;94824.16;8.2612029;47.3413744;111.07;14.41;-0.51;205.71;206.2041;118.391344512543;0.00371795;0.04803992;0.17902;-0.1651485;-0.2141646;-10.08367
113629489;254068600;20;12.533;11.98519;31.24;94823.34;8.2611889;47.341356;111.08;14.42;-0.51;207.47;208.1414;118.401344512543;0.003864241;0.04618771;0.1791257;-0.1678295;-0.2151425;-10.07456
113829490;254068800;20;12.531;11.98519;31.24;94825.39;8.2611746;47.3413386;111.08;14.42;-0.53;209.46;209.9972;118.401344512543;0.003754824;0.04500752;0.1794024;-0.1700552;-0.2165399;-10.05561
114029157;254069000;20;12.529;11.98519;31.24;94821.9;8.2611582;47.3413201;111.09;14.42;-0.56;211.52;212.0079;118.411344512543;0.003543261;0.04478955;0.1794081;-0.1680145;-0.2136582;-10.04335
114229343;254069200;20;12.528;11.98519;31.25;94823.95;8.2611397;47.3413008;111.1;14.43;-0.58;213.77;214.1523;118.421344512543;0.003632757;0.0462486;0.1794902;-0.1677245;-0.2144015;-10.05016
114429257;254069400;20;12.529;11.98519;31.25;94824.55;8.2611199;47.3412818;111.1;14.43;-0.59;215.86;216.3253;118.421344512543;0.003949143;0.04594212;0.1797864;-0.1649393;-0.2133906;-10.05903
114630011;254069600;20;12.529;11.98519;31.25;94822.5;8.2610996;47.3412639;111.11;14.43;-0.61;217.96;218.4358;118.431344512543;0.003752355;0.04631756;0.1797391;-0.1666399;-0.2149537;-10.05546
114829597;254069800;20;12.531;11.98519;31.25;94823.79;8.2610792;47.341247;111.11;14.43;-0.61;219.96;220.4724;118.431344512543;0.00367594;0.04710823;0.1796539;-0.1647332;-0.2150725;-10.07326
115029082;254070000;20;12.532;11.98519;31.25;94821.87;8.2610578;47.3412306;111.11;14.43;-0.63;222.03;222.5097;118.431344512543;0.002813227;0.04546728;0.1795256;-0.1703374;-0.2126776;-10.05925
115229474;254070200;20;12.533;11.98519;31.25;94821.8;8.2610345;47.3412141;111.12;14.42;-0.65;224.2;224.6438;118.441344512543;0.003427127;0.04680913;0.1796608;-0.1702136;-0.2147841;-10.06155
115429260;254070400;20;12.536;11.98519;31.25;94822.5;8.2610103;47.3411981;111.12;14.42;-0.65;226.34;226.7791;118.441344512543;0.003919392;0.04767596;0.1795156;-0.1693228;-0.2143948;-10.08
115629326;254070600;20;12.537;11.98519;31.25;94822.08;8.2609834;47.3411817;111.12;14.42;-0.66;228.79;229.0744;118.441344512543;0.003377562;0.0459367;0.1793365;-0.1707522;-0.216159;-10.0616
115829779;254070800;20;12.541;11.98519;31.25;94824.7;8.2609573;47.3411669;111.13;14.41;-0.68;230.8;231.2225;118.451344512543;0.003043514;0.04584821;0.1793699;-0.1693519;-0.213513;-10.05726
116029828;254071000;20;12.542;11.98519;31.25;94825.51;8.2609313;47.3411533;111.13;14.4;-0.69;232.92;233.2962;118.451344512543;0.003712556;0.04627066;0.1792475;-0.1723577;-0.2122552;-10.05796
116229387;254071200;20;12.546;11.98519;31.25;94822.35;8.2609039;47.34114;111.13;14.4;-0.69;234.89;235.4211;118.451344512543;0.003918516;0.04711549;0.1792198;-0.1725529;-0.2129501;-10.077
116429613;254071400;20;12.548;11.98519;31.25;94821.6;8.2608775;47.3411282;111.13;14.4;-0.7;236.94;237.4179;118.451344512543;0.003818603;0.04644551;0.1790165;-0.1750023;-0.2136883;-10.07258
116629511;254071600;20;12.551;11.98519;31.26;94821.87;8.2608488;47.3411162;111.13;14.4;-0.71;239.09;239.5453;118.451344512543;0.003751766;0.04630454;0.1789485;-0.176754;-0.2118425;-10.0671
116829691;254071800;20;12.554;11.98519;31.26;94822.62;8.2608196;47.341105;111.13;14.39;-0.71;241.15;241.6535;118.451344512543;0.003693376;0.04654032;0.1787992;-0.1774609;-0.2147845;-10.06585
117029185;254072000;20;12.557;11.98519;31.26;94821.69;8.260791;47.341095;111.13;14.39;-0.72;243.14;243.676;118.451344512543;0.003736255;0.0467597;0.1786517;-0.1757183;-0.2144007;-10.0693
117229904;254072200;20;12.559;11.98519;31.26;94823.88;8.2607621;47.3410858;111.13;14.39;-0.72;245.2;245.688;118.451344512543;0.003621568;0.04705642;0.1788383;-0.1782975;-0.2163847;-10.07326
117429583;254072400;20;12.562;11.98519;31.26;94824;8.2607311;47.3410768;111.13;14.38;-0.72;247.45;247.808;118.451344512543;0.003470866;0.04732224;0.1787459;-0.1830669;-0.2162215;-10.07535
117629139;254072600;20;12.565;11.98519;31.26;94822.62;8.2606995;47.3410685;111.13;14.38;-0.72;249.43;249.9352;118.451344512543;0.003665111;0.04727265;0.1783749;-0.1795886;-0.2141969;-10.07706
117830018;254072800;20;12.567;11.98519;31.26;94821.6;8.2606693;47.3410614;111.13;14.37;-0.71;251.46;251.9461;118.451344512543;0.003594964;0.04766232;0.1783414;-0.1809092;-0.2142547;-10.08122
118029176;254073000;20;12.569;11.98519;31.26;94822.71;8.2606378;47.3410549;111.13;14.37;-0.71;253.55;254.0095;118.451344512543;0.003518357;0.04775055;0.1782966;-0.1850041;-0.214556;-10.08265
118229550;254073200;20;12.57;11.98519;31.26;94821.39;8.2606049;47.341049;111.13;14.37;-0.7;255.75;256.1496;118.451344512543;0.003567321;0.04798373;0.1784173;-0.183727;-0.2146937;-10.08321
118429675;254073400;20;12.571;11.98519;31.26;94824.37;8.2605709;47.3410438;111.13;14.36;-0.68;257.96;258.3335;118.451344512543;0.003491237;0.04796214;0.1783056;-0.1845721;-0.2141708;-10.08597
118629441;254073600;20;12.573;11.98519;31.27;94824.79;8.2605386;47.3410396;111.13;14.37;-0.67;259.89;260.399;118.451344512543;0.004266986;0.04805211;0.1790315;-0.1837925;-0.2097919;-10.08495
118829341;254073800;20;12.573;11.98519;31.27;94823.05;8.2605071;47.3410365;111.14;14.37;-0.66;261.94;262.3996;118.461344512543;0.003828914;0.04810318;0.1784747;-0.1844016;-0.2117431;-10.0874
119029905;254074000;20;12.572;11.98519;31.27;94821.95;8.2604725;47.3410338;111.14;14.38;-0.67;264.44;264.5875;118.461344512543;0.003740675;0.04586904;0.1786038;-0.184284;-0.210283;-10.06898
