Time [s];Humidity [%];Groundspeed [m/s];Airspeed [m/s];Temperature [deg C];Airpressure [kPas];Longitude;Latitude;Flight Height [m];Roll [deg];Pitch [deg];Yaw [deg];Energie [m];Energieableitung [m/s];GyroX;GyroY;GyroZ;AcceX;AcceY;AcceZ
21.3034;20;0.001;0.0220617;31.24;96095.61;8.2594574;47.3416091;5.66000000000003;1.1077604762408;-0.0413643032722656;2.52898208613978;5.66002480726847;0;0.00684538;0.007437139;-0.01083647;-0.4059037;-8.753636;-4.382052
21.30342;20;0;0.0220617;31.24;96093.88;8.2594574;47.3416091;5.66000000000003;1.1075859433156;-0.0413643032722656;2.52880755321458;5.66002480726847;0;0.0009957583;0.009604946;-0.01452522;-0.3849843;-8.64617;-4.334214
21.30344;20;0;0.0220617;31.25;96097.13;8.2594574;47.3416091;5.66000000000003;1.10706234454;-0.0411897703470662;2.52880755321458;5.66002480726847;0;0.002994978;0.007190449;-0.01085986;-0.3786111;-8.800276;-4.45437
21.30346;20;0;0.0220617;31.26;96094.52;8.2594574;47.3416091;5.66000000000003;1.10618967991401;-0.0408407044966673;2.52863302028938;5.66002480726847;0;0.005784814;0.006574725;-0.009640082;-0.4083497;-8.838704;-4.424524
21.30348;20;0.001;0.0220617;31.26;96093.38;8.2594574;47.3416091;5.66000000000003;1.10601514698881;-0.0408407044966673;2.52845848736419;5.66002480726847;0;0.005536852;0.006325101;-0.008818436;-0.404906;-8.804078;-4.414966
21.3035;20;0.001;0.0220617;31.27;96096.91;8.2594574;47.3416091;5.66000000000003;1.10566608113841;-0.0406661715714679;2.52845848736419;5.66002480726847;0;0.006216248;0.007029399;-0.01039115;-0.4124062;-8.958865;-4.485373
21.30352;20;0.001;0.0220617;31.27;96094.2;8.2594574;47.3416091;5.66000000000003;1.10566608113841;-0.0406661715714679;2.52828395443899;5.66002480726847;0;0.006285925;0.00708972;-0.01014223;-0.411211;-8.955415;-4.491903
21.30354;20;0.001;0.0220617;31.28;96097.13;8.2594574;47.3416091;5.66000000000003;1.10549154821321;-0.0406661715714679;2.52828395443899;5.66002480726847;0;0.005752457;0.006161018;-0.008870962;-0.4075489;-8.872213;-4.443852
21.30356;20;0.001;0.0220617;31.28;96095.21;8.2594574;47.3416091;5.66000000000003;1.10549154821321;-0.0408407044966673;2.52810942151379;5.66002480726847;0;0.005975716;0.006409971;-0.009315031;-0.4097393;-8.88875;-4.460374
21.30358;20;0;0.0220617;31.29;96093.88;8.2594574;47.3416091;5.66000000000003;1.10531701528801;-0.0408407044966673;2.52793488858859;5.66002480726847;0;0.006033507;0.006587061;-0.009502899;-0.4067259;-8.876798;-4.450572
21.3036;20;0.001;0.0220617;31.3;96095.94;8.2594574;47.3416091;5.66000000000003;1.10531701528801;-0.0408407044966673;2.52793488858859;5.66002480726847;0;0.005843736;0.006297249;-0.009120002;-0.4075997;-8.890118;-4.446732
21.30362;20;0.001;0.0220617;31.3;96095.27;8.2594574;47.3416091;5.66000000000003;1.10531701528801;-0.0408407044966673;2.52776035566339;5.66002480726847;0;0.006539787;0.007405298;-0.01082534;-0.3990235;-8.726372;-4.375575
21.30364;20;0.001;0.0220617;31.31;96097;8.2594574;47.3416091;5.66000000000003;1.10531701528801;-0.0408407044966673;2.52758582273819;5.66002480726847;0;0.005524429;0.006143608;-0.008598575;-0.4052534;-8.798329;-4.419343
21.30366;20;0;0.0220617;31.31;96097.16;8.2594574;47.3416091;5.66000000000003;1.10514248236281;-0.0408407044966673;2.52758582273819;5.66002480726847;0;0.005618226;0.006447722;-0.008752564;-0.4016878;-8.746096;-4.39718
21.30368;20;0;0.0220617;31.32;96097.16;8.2594574;47.3416091;5.66000000000003;1.10514248236281;-0.0408407044966673;2.52741128981299;5.66002480726847;0;0.006028026;0.006436964;-0.009531355;-0.409936;-8.944079;-4.472995
21.3037;20;0;0.0220617;31.32;96094.42;8.2594574;47.3416091;5.66000000000003;1.10514248236281;-0.0408407044966673;2.52741128981299;5.66002480726847;0;0.00632009;0.006891214;-0.00980554;-0.4045398;-8.801142;-4.41967
21.30372;20;0;0.0220617;31.33;96094.2;8.2594574;47.3416091;5.66000000000003;1.10479341651241;-0.0408407044966673;2.52723675688779;5.66002480726847;0;0.005930563;0.00604387;-0.008707527;-0.4083445;-8.830736;-4.431991
21.30374;20;0;0.0220617;31.33;96096.91;8.2594574;47.3416091;5.66000000000003;1.10479341651241;-0.0408407044966673;2.52706222396259;5.66002480726847;0;0.006140572;0.00695506;-0.009610603;-0.3985086;-8.692269;-4.380103
21.30376;20;0.001;0.0220617;31.34;96096.52;8.2594574;47.3416091;5.66000000000003;1.10479341651241;-0.0408407044966673;2.52706222396259;5.66002480726847;0;0.006567721;0.00734752;-0.01064462;-0.4063588;-8.820768;-4.426154
21.30378;20;0.001;0.0220617;31.34;96093.88;8.2594574;47.3416091;5.66000000000003;1.10479341651241;-0.0408407044966673;2.52688769103739;5.66002480726847;0;0.006571862;0.006981409;-0.01021386;-0.4217358;-9.104065;-4.563167
21.3038;20;0.001;0.0220617;31.35;96094.3;8.2594574;47.3416091;5.66000000000003;1.10479341651241;-0.0408407044966673;2.52671315811219;5.66002480726847;0;0.005928698;0.00662311;-0.009164332;-0.4079283;-8.833241;-4.440361
21.30382;20;0.001;0.0220617;31.35;96096.25;8.2594574;47.3416091;5.66000000000003;1.10461888358721;-0.0410152374218667;2.52671315811219;5.66002480726847;0;0.006666415;0.007137431;-0.01040223;-0.4163805;-8.960173;-4.492936
21.30384;20;0.001;0.0220617;31.36;96095.7;8.2594574;47.3416091;5.66000000000003;1.10461888358721;-0.0410152374218667;2.52636409226179;5.66002480726847;0;0.005812933;0.005808824;-0.008251971;-0.4087866;-8.819836;-4.432854
21.30386;20;0;0.0220617;31.36;96096.79;8.2594574;47.3416091;5.66000000000003;1.10461888358721;-0.0410152374218667;2.52636409226179;5.66002480726847;0;0.005924799;0.006349707;-0.00878904;-0.4098307;-8.86684;-4.454811
21.30388;20;0;0.0220617;31.37;96094.79;8.2594574;47.3416091;5.66000000000003;1.10461888358721;-0.0410152374218667;2.52618955933659;5.66002480726847;0;0.007267968;0.007823766;-0.01092626;-0.403218;-8.760698;-4.417121
21.3039;20;0;0.0220617;31.37;96093.54;8.2594574;47.3416091;5.66000000000003;1.10461888358721;-0.0410152374218667;2.52601502641139;5.66002480726847;0;0.006796896;0.007796255;-0.01114565;-0.4126186;-8.898169;-4.473049
21.30392;20;0;0.0220617;31.38;96095.05;8.2594573;47.3416091;5.66000000000003;1.10461888358721;-0.0411897703470662;2.52601502641139;5.66002480726847;0;0.007760013;0.00833038;-0.01230756;-0.4149537;-8.927803;-4.480238
21.30394;20;0.001;0.0220617;31.38;96095.76;8.2594573;47.3416091;5.66000000000003;1.10461888358721;-0.0411897703470662;2.52584049348619;5.66002480726847;0;0.006621886;0.007683697;-0.01067265;-0.4251825;-9.115256;-4.594349
21.30396;20;0;0.0220617;31.39;96096.73;8.2594573;47.3416091;5.66000000000003;1.10444435066201;-0.0411897703470662;2.52566596056099;5.66002480726847;0;0.007149921;0.008081551;-0.01154365;-0.4120879;-8.816307;-4.425885
21.30398;20;0;0.0220617;31.39;96094.36;8.2594573;47.3416091;5.66000000000003;1.10444435066201;-0.0411897703470662;2.52566596056099;5.66002480726847;0;0.0073053;0.008310305;-0.01199505;-0.3928526;-8.565737;-4.313137
21.304;20;0.004;0.0220617;31.4;96095.34;8.2594573;47.3416091;5.66000000000003;1.10130275800842;-0.0399680398706701;2.52566596056099;5.66002480726847;0;-0.04320741;0.01837329;-0.02728756;-0.3630847;-8.682921;-4.495587
21.30402;20;0.004;0.0220617;31.4;96096.85;8.2594573;47.3416091;5.66000000000003;1.10043009338242;-0.0396189740202713;2.52549142763579;5.66002480726847;0;0.005958812;0.00627981;-0.008539088;-0.4029877;-8.975449;-4.549091
21.30404;20;0;0.0220617;31.41;96093.51;8.2594573;47.3416091;5.66000000000003;1.10043009338242;-0.0396189740202713;2.52549142763579;5.66002480726847;0;0.005921696;0.006374231;-0.00864182;-0.387428;-8.679052;-4.416656
21.30406;20;0;0.0220617;31.41;96096.03;8.2594573;47.3416091;5.66000000000003;1.10043009338242;-0.0396189740202713;2.5253168947106;5.66002480726847;0;0.007064942;0.007658744;-0.01030512;-0.3903365;-8.689229;-4.417841
21.30408;20;0;0.0220617;31.42;96095.21;8.2594573;47.3416091;5.66000000000003;1.10043009338242;-0.0396189740202713;2.5251423617854;5.66002480726847;0;0.005643653;0.006205817;-0.00771374;-0.3950229;-8.844614;-4.492317
21.3041;20;0;0.0220617;31.42;96095.34;8.2594573;47.3416091;5.66000000000003;1.10043009338242;-0.0397935069454707;2.5251423617854;5.66002480726847;0;0.006573655;0.006988993;-0.009509343;-0.3956566;-8.826724;-4.487037
